Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.515,0.924,0.04,0.017,0.005,0.002,0.004,0.009,0.057,0.019,0.039,0.076,0.755,
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.549,0.909,0.047,0.02,0.006,0.002,0.005,0.011,0.068,0.023,0.044,0.091,0.745,
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.582,0.897,0.05,0.023,0.007,0.002,0.006,0.015,0.073,0.03,0.043,0.103,0.709,
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.616,0.905,0.042,0.021,0.007,0.002,0.007,0.016,0.063,0.033,0.03,0.095,0.658,
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.649,0.932,0.024,0.016,0.005,0.002,0.007,0.015,0.039,0.029,0.01,0.068,0.574,
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.683,0.95,0.013,0.012,0.003,0.002,0.007,0.013,0.025,0.025,-0.001,0.05,0.495,
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.717,0.956,0.011,0.011,0.003,0.002,0.008,0.01,0.022,0.022,0.001,0.044,0.506,
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.750,0.959,0.011,0.01,0.002,0.001,0.008,0.008,0.022,0.02,0.002,0.041,0.521,
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.784,0.958,0.01,0.01,0.002,0.002,0.008,0.009,0.02,0.022,-0.002,0.042,0.475,Agrado
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.818,0.95,0.017,0.01,0.002,0.002,0.007,0.011,0.027,0.022,0.005,0.05,0.55,Agrado
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.851,0.915,0.049,0.016,0.003,0.001,0.005,0.01,0.065,0.02,0.045,0.085,0.764,
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.885,0.866,0.09,0.022,0.005,0.001,0.006,0.009,0.112,0.021,0.091,0.134,0.84,
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.918,0.86,0.09,0.022,0.006,0.002,0.01,0.01,0.112,0.027,0.085,0.14,0.804,
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.952,0.9,0.051,0.017,0.005,0.003,0.013,0.012,0.068,0.032,0.036,0.1,0.682,
"Q3: In which country did you grow up? ",0.20,0.22,0.208,00:00:13.986,0.934,0.022,0.014,0.004,0.002,0.012,0.012,0.036,0.03,0.005,0.066,0.541,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.028,0.958,0.003,0.005,0.002,0.004,0.013,0.015,0.008,0.034,-0.026,0.042,0.192,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.062,0.952,0.006,0.007,0.003,0.003,0.012,0.017,0.013,0.035,-0.022,0.048,0.27,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.095,0.938,0.012,0.01,0.005,0.005,0.011,0.019,0.021,0.04,-0.019,0.062,0.348,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.129,0.925,0.017,0.012,0.007,0.006,0.011,0.022,0.029,0.046,-0.017,0.075,0.389,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.162,0.922,0.019,0.013,0.007,0.006,0.009,0.022,0.032,0.045,-0.013,0.078,0.418,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.196,0.928,0.019,0.012,0.007,0.005,0.009,0.02,0.032,0.04,-0.009,0.072,0.439,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.230,0.936,0.016,0.011,0.006,0.004,0.009,0.017,0.027,0.036,-0.009,0.064,0.427,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.263,0.943,0.012,0.011,0.006,0.004,0.009,0.016,0.022,0.035,-0.012,0.057,0.391,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.297,0.948,0.01,0.009,0.005,0.003,0.008,0.016,0.019,0.033,-0.013,0.052,0.372,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.331,0.956,0.009,0.008,0.004,0.003,0.007,0.014,0.016,0.028,-0.012,0.044,0.37,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.364,0.963,0.008,0.006,0.002,0.002,0.007,0.012,0.014,0.023,-0.01,0.037,0.371,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.398,0.965,0.007,0.006,0.002,0.002,0.007,0.011,0.013,0.021,-0.008,0.035,0.382,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.431,0.961,0.008,0.007,0.003,0.002,0.008,0.011,0.016,0.023,-0.008,0.039,0.402,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.465,0.955,0.009,0.01,0.004,0.002,0.007,0.013,0.019,0.026,-0.007,0.045,0.422,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.499,0.956,0.009,0.01,0.005,0.002,0.006,0.013,0.019,0.025,-0.006,0.044,0.431,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.532,0.962,0.008,0.007,0.004,0.002,0.005,0.012,0.016,0.022,-0.006,0.038,0.415,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.566,0.96,0.008,0.006,0.003,0.002,0.008,0.013,0.014,0.026,-0.012,0.04,0.351,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.599,0.937,0.009,0.009,0.004,0.004,0.019,0.018,0.018,0.045,-0.027,0.063,0.283,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.633,0.908,0.01,0.013,0.006,0.007,0.033,0.024,0.023,0.069,-0.047,0.092,0.245,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.667,0.897,0.009,0.012,0.005,0.008,0.041,0.028,0.021,0.082,-0.061,0.103,0.203,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.700,0.887,0.008,0.009,0.005,0.012,0.046,0.035,0.016,0.097,-0.08,0.113,0.146,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.734,0.868,0.006,0.008,0.005,0.017,0.053,0.043,0.014,0.118,-0.104,0.132,0.106,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.768,0.859,0.006,0.009,0.005,0.019,0.056,0.046,0.014,0.126,-0.112,0.141,0.102,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.801,0.868,0.009,0.011,0.005,0.017,0.05,0.041,0.02,0.113,-0.093,0.132,0.147,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.835,0.881,0.016,0.013,0.005,0.012,0.039,0.034,0.028,0.091,-0.063,0.119,0.237,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.868,0.888,0.021,0.014,0.005,0.008,0.032,0.032,0.034,0.078,-0.044,0.112,0.305,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.902,0.885,0.02,0.014,0.005,0.008,0.032,0.037,0.033,0.082,-0.049,0.115,0.288,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.936,0.879,0.016,0.013,0.006,0.009,0.036,0.042,0.029,0.092,-0.063,0.121,0.24,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.24,00:00:15.969,0.887,0.016,0.013,0.005,0.009,0.033,0.038,0.028,0.084,-0.056,0.113,0.252,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.003,0.914,0.019,0.012,0.003,0.006,0.022,0.023,0.031,0.055,-0.024,0.086,0.36,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.037,0.937,0.021,0.01,0.002,0.005,0.014,0.011,0.031,0.032,-0.001,0.063,0.493,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.070,0.947,0.019,0.008,0.001,0.005,0.011,0.008,0.027,0.026,0.001,0.053,0.513,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.104,0.954,0.016,0.007,0.001,0.005,0.01,0.008,0.023,0.023,0,0.046,0.499,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.137,0.962,0.015,0.005,0.001,0.003,0.007,0.007,0.02,0.018,0.002,0.038,0.523,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.171,0.967,0.013,0.004,0.001,0.003,0.006,0.006,0.018,0.015,0.002,0.033,0.537,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.205,0.966,0.012,0.005,0.001,0.003,0.007,0.007,0.017,0.017,0.001,0.034,0.51,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.238,0.963,0.012,0.006,0.001,0.003,0.007,0.008,0.018,0.02,-0.002,0.037,0.473,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.272,0.964,0.01,0.005,0.001,0.003,0.007,0.01,0.015,0.021,-0.006,0.036,0.421,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.306,0.966,0.009,0.004,0.001,0.002,0.007,0.012,0.013,0.022,-0.009,0.034,0.367,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.339,0.964,0.01,0.003,0.001,0.002,0.007,0.013,0.013,0.023,-0.01,0.036,0.363,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.373,0.964,0.01,0.003,0.001,0.003,0.008,0.012,0.013,0.023,-0.01,0.036,0.355,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.406,0.963,0.008,0.003,0.001,0.004,0.01,0.012,0.011,0.026,-0.015,0.037,0.302,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.440,0.958,0.011,0.003,0.001,0.004,0.011,0.012,0.014,0.028,-0.015,0.042,0.325,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.474,0.95,0.018,0.003,0.001,0.004,0.012,0.012,0.021,0.029,-0.007,0.05,0.427,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.507,0.949,0.022,0.004,0.001,0.003,0.011,0.011,0.025,0.026,-0.001,0.051,0.495,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.541,0.954,0.019,0.004,0.001,0.002,0.009,0.011,0.022,0.023,-0.001,0.046,0.493,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.574,0.959,0.014,0.003,0.001,0.002,0.007,0.013,0.017,0.024,-0.007,0.041,0.42,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.608,0.96,0.01,0.003,0.001,0.003,0.008,0.015,0.014,0.026,-0.013,0.04,0.341,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.642,0.961,0.008,0.003,0.001,0.003,0.008,0.015,0.012,0.027,-0.015,0.039,0.301,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.675,0.959,0.009,0.003,0.001,0.003,0.009,0.016,0.012,0.03,-0.018,0.041,0.28,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.709,0.954,0.01,0.003,0.001,0.003,0.01,0.019,0.013,0.033,-0.02,0.046,0.284,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.743,0.955,0.012,0.003,0.001,0.003,0.009,0.018,0.015,0.031,-0.016,0.045,0.323,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.776,0.958,0.012,0.003,0.001,0.002,0.007,0.016,0.015,0.027,-0.011,0.042,0.367,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.810,0.957,0.012,0.003,0.001,0.003,0.008,0.016,0.016,0.028,-0.012,0.043,0.366,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.843,0.954,0.012,0.004,0.001,0.003,0.009,0.017,0.016,0.031,-0.015,0.046,0.341,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.877,0.953,0.011,0.004,0.001,0.003,0.01,0.018,0.015,0.033,-0.018,0.047,0.31,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.911,0.953,0.01,0.004,0.001,0.003,0.01,0.019,0.014,0.033,-0.019,0.047,0.295,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.944,0.957,0.011,0.004,0.001,0.003,0.009,0.016,0.015,0.028,-0.013,0.043,0.344,
" Q4: What area did you grow up in? A city? Countryside?",0.24,0.26,0.256,00:00:16.978,0.964,0.012,0.004,0.001,0.002,0.006,0.011,0.016,0.02,-0.004,0.036,0.446,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.029,0.925,0.012,0.005,0.001,0.016,0.025,0.017,0.017,0.059,-0.042,0.075,0.223,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.062,0.923,0.02,0.005,0.001,0.015,0.018,0.019,0.025,0.053,-0.028,0.077,0.316,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.096,0.916,0.026,0.006,0.002,0.016,0.015,0.02,0.032,0.053,-0.021,0.084,0.377,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.130,0.909,0.026,0.006,0.001,0.021,0.017,0.02,0.033,0.059,-0.026,0.091,0.357,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.163,0.905,0.023,0.007,0.002,0.026,0.02,0.018,0.03,0.065,-0.035,0.095,0.316,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.197,0.907,0.021,0.009,0.002,0.026,0.02,0.016,0.03,0.064,-0.034,0.093,0.317,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.230,0.919,0.018,0.009,0.002,0.021,0.019,0.012,0.027,0.054,-0.027,0.081,0.333,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.264,0.94,0.013,0.006,0.001,0.015,0.015,0.011,0.019,0.041,-0.022,0.06,0.316,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.298,0.956,0.011,0.003,0.001,0.01,0.009,0.01,0.015,0.029,-0.014,0.044,0.336,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.331,0.955,0.019,0.003,0,0.008,0.005,0.01,0.022,0.023,-0.002,0.045,0.481,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.365,0.951,0.024,0.003,0,0.009,0.004,0.009,0.027,0.022,0.005,0.049,0.553,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.399,0.957,0.019,0.003,0,0.008,0.004,0.008,0.022,0.021,0.001,0.043,0.516,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.432,0.969,0.012,0.003,0,0.006,0.004,0.007,0.014,0.017,-0.002,0.031,0.461,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.466,0.976,0.009,0.003,0,0.004,0.003,0.005,0.012,0.012,0,0.024,0.499,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.499,0.976,0.009,0.004,0,0.003,0.003,0.005,0.013,0.012,0.001,0.024,0.517,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.533,0.966,0.008,0.006,0.001,0.005,0.006,0.009,0.014,0.021,-0.007,0.034,0.399,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.567,0.94,0.01,0.008,0.003,0.009,0.014,0.015,0.018,0.041,-0.023,0.06,0.308,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.600,0.904,0.018,0.01,0.005,0.016,0.026,0.021,0.028,0.068,-0.04,0.096,0.294,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.634,0.878,0.029,0.01,0.006,0.021,0.031,0.025,0.039,0.083,-0.044,0.122,0.319,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.668,0.882,0.036,0.007,0.005,0.019,0.025,0.027,0.043,0.076,-0.033,0.118,0.362,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.701,0.906,0.03,0.006,0.004,0.013,0.016,0.025,0.036,0.058,-0.023,0.094,0.379,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.735,0.931,0.017,0.006,0.003,0.01,0.012,0.021,0.023,0.046,-0.023,0.069,0.337,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.768,0.941,0.012,0.008,0.003,0.008,0.012,0.016,0.02,0.039,-0.02,0.059,0.332,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.802,0.935,0.021,0.008,0.003,0.007,0.012,0.014,0.029,0.036,-0.007,0.065,0.449,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.836,0.926,0.031,0.01,0.003,0.007,0.012,0.012,0.041,0.034,0.007,0.074,0.545,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.869,0.925,0.026,0.016,0.003,0.007,0.011,0.011,0.042,0.032,0.01,0.075,0.565,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.903,0.93,0.016,0.022,0.004,0.007,0.012,0.011,0.038,0.033,0.005,0.07,0.537,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.937,0.93,0.016,0.018,0.004,0.007,0.012,0.013,0.034,0.036,-0.001,0.07,0.49,
"Q5: Are you familiar with the ideas of the conservative vs. liberal sides of the political spectrum?",0.29,0.31,0.304,00:00:19.970,0.928,0.021,0.011,0.003,0.008,0.013,0.015,0.032,0.04,-0.008,0.072,0.441,
"Q6: Could you briefly characterize what you feel each party represents? ",0.32,0.41,0.32,00:00:20.004,0.93,0.023,0.006,0.003,0.009,0.014,0.016,0.029,0.041,-0.012,0.07,0.415,
"Q6: Could you briefly characterize what you feel each party represents? ",0.32,0.41,0.32,00:00:20.037,0.934,0.022,0.006,0.003,0.008,0.014,0.014,0.027,0.039,-0.011,0.066,0.414,
"Q6: Could you briefly characterize what you feel each party represents? ",0.32,0.41,0.32,00:00:20.071,0.939,0.018,0.006,0.002,0.008,0.013,0.014,0.024,0.037,-0.013,0.061,0.393,
