Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
"Q3: In which country did you grow up? ",0.26,0.36,0.304,00:00:19.800,0.804,0.113,0.018,0.005,0.005,0.022,0.032,0.131,0.065,0.066,0.196,0.668,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.304,00:00:19.833,0.8,0.121,0.016,0.005,0.005,0.02,0.033,0.137,0.063,0.074,0.2,0.684,
"Q3: In which country did you grow up? ",0.26,0.36,0.304,00:00:19.866,0.8,0.128,0.013,0.005,0.005,0.017,0.033,0.141,0.059,0.082,0.2,0.703,
"Q3: In which country did you grow up? ",0.26,0.36,0.304,00:00:19.900,0.804,0.123,0.014,0.004,0.005,0.016,0.033,0.137,0.059,0.077,0.196,0.698,
"Q3: In which country did you grow up? ",0.26,0.36,0.304,00:00:19.933,0.813,0.105,0.017,0.005,0.006,0.019,0.034,0.122,0.065,0.058,0.187,0.654,
"Q3: In which country did you grow up? ",0.26,0.36,0.304,00:00:19.966,0.822,0.086,0.019,0.006,0.007,0.022,0.038,0.105,0.073,0.032,0.178,0.591,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.000,0.821,0.075,0.02,0.006,0.008,0.025,0.045,0.095,0.084,0.01,0.179,0.529,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.033,0.812,0.069,0.021,0.008,0.01,0.028,0.053,0.09,0.098,-0.009,0.188,0.477,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.066,0.804,0.06,0.022,0.009,0.011,0.031,0.062,0.082,0.113,-0.031,0.196,0.421,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.100,0.803,0.05,0.022,0.009,0.013,0.035,0.069,0.072,0.125,-0.053,0.197,0.365,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.133,0.813,0.044,0.017,0.007,0.013,0.033,0.073,0.062,0.126,-0.064,0.187,0.329,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.166,0.836,0.041,0.01,0.004,0.012,0.027,0.07,0.051,0.113,-0.061,0.164,0.313,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.200,0.858,0.04,0.005,0.002,0.011,0.02,0.064,0.044,0.097,-0.053,0.142,0.312,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.233,0.868,0.04,0.004,0.001,0.01,0.019,0.059,0.044,0.089,-0.045,0.132,0.33,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.266,0.864,0.043,0.005,0.002,0.009,0.02,0.057,0.048,0.088,-0.04,0.136,0.355,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.300,0.852,0.048,0.007,0.002,0.009,0.023,0.059,0.055,0.093,-0.038,0.148,0.37,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.333,0.842,0.053,0.007,0.002,0.009,0.026,0.06,0.061,0.097,-0.036,0.158,0.385,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.366,0.835,0.057,0.008,0.002,0.009,0.027,0.061,0.065,0.1,-0.035,0.165,0.395,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.400,0.824,0.06,0.008,0.002,0.011,0.028,0.067,0.068,0.108,-0.04,0.176,0.386,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.433,0.807,0.067,0.008,0.003,0.013,0.03,0.073,0.075,0.118,-0.043,0.193,0.389,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.466,0.796,0.073,0.008,0.003,0.013,0.032,0.075,0.081,0.123,-0.042,0.204,0.396,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.500,0.804,0.067,0.008,0.003,0.013,0.031,0.075,0.075,0.122,-0.047,0.196,0.38,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.533,0.822,0.059,0.007,0.003,0.011,0.029,0.069,0.067,0.112,-0.045,0.178,0.374,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.566,0.836,0.058,0.007,0.002,0.009,0.025,0.061,0.066,0.098,-0.032,0.164,0.402,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.600,0.842,0.059,0.007,0.002,0.008,0.024,0.057,0.067,0.091,-0.024,0.158,0.424,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.633,0.841,0.062,0.008,0.003,0.009,0.024,0.053,0.07,0.089,-0.019,0.159,0.44,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.666,0.837,0.068,0.009,0.003,0.008,0.026,0.048,0.077,0.086,-0.008,0.163,0.474,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.700,0.832,0.075,0.01,0.004,0.007,0.027,0.046,0.085,0.084,0.001,0.168,0.503,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.733,0.826,0.079,0.01,0.004,0.007,0.029,0.046,0.088,0.085,0.003,0.174,0.509,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.766,0.822,0.08,0.01,0.004,0.008,0.03,0.047,0.09,0.088,0.001,0.178,0.504,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.800,0.82,0.08,0.011,0.004,0.008,0.031,0.047,0.09,0.09,0.001,0.18,0.502,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.833,0.819,0.08,0.011,0.004,0.008,0.032,0.045,0.092,0.089,0.002,0.181,0.506,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.866,0.821,0.08,0.011,0.004,0.008,0.032,0.044,0.092,0.087,0.004,0.179,0.512,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.900,0.825,0.079,0.011,0.005,0.007,0.031,0.043,0.09,0.086,0.004,0.175,0.513,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.933,0.825,0.079,0.011,0.005,0.007,0.031,0.043,0.089,0.085,0.004,0.175,0.511,
"Q3: In which country did you grow up? ",0.26,0.36,0.32,00:00:20.966,0.822,0.082,0.011,0.005,0.007,0.031,0.043,0.093,0.085,0.007,0.178,0.52,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.000,0.815,0.089,0.011,0.004,0.007,0.031,0.042,0.1,0.084,0.016,0.185,0.542,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.033,0.808,0.098,0.011,0.004,0.007,0.031,0.041,0.109,0.083,0.026,0.192,0.569,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.066,0.805,0.101,0.012,0.004,0.007,0.03,0.042,0.113,0.083,0.03,0.195,0.577,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.100,0.805,0.095,0.013,0.004,0.008,0.031,0.044,0.108,0.087,0.021,0.195,0.554,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.133,0.805,0.089,0.014,0.004,0.01,0.034,0.044,0.103,0.092,0.011,0.195,0.528,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.166,0.812,0.082,0.014,0.004,0.01,0.037,0.041,0.096,0.091,0.005,0.188,0.513,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.200,0.823,0.071,0.014,0.003,0.011,0.04,0.037,0.085,0.092,-0.007,0.177,0.481,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.233,0.822,0.064,0.015,0.003,0.012,0.047,0.036,0.079,0.099,-0.019,0.178,0.446,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.266,0.815,0.064,0.016,0.004,0.013,0.051,0.037,0.08,0.105,-0.024,0.185,0.434,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.300,0.818,0.063,0.016,0.004,0.013,0.049,0.038,0.078,0.104,-0.026,0.182,0.43,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.333,0.826,0.058,0.015,0.003,0.014,0.046,0.039,0.073,0.101,-0.028,0.174,0.419,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.366,0.832,0.053,0.014,0.003,0.014,0.044,0.038,0.068,0.1,-0.032,0.168,0.403,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.400,0.833,0.052,0.015,0.004,0.014,0.044,0.038,0.067,0.1,-0.034,0.167,0.399,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.433,0.821,0.056,0.017,0.004,0.016,0.048,0.038,0.073,0.106,-0.033,0.179,0.408,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.466,0.809,0.061,0.02,0.005,0.016,0.051,0.037,0.081,0.109,-0.028,0.191,0.427,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.500,0.818,0.061,0.018,0.005,0.014,0.047,0.036,0.08,0.102,-0.022,0.182,0.44,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.533,0.832,0.051,0.015,0.004,0.013,0.047,0.038,0.066,0.101,-0.035,0.168,0.395,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.566,0.829,0.039,0.015,0.004,0.015,0.057,0.042,0.054,0.118,-0.064,0.171,0.314,
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.600,0.816,0.037,0.015,0.005,0.019,0.064,0.044,0.052,0.132,-0.08,0.184,0.283,Disfrute
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.633,0.804,0.053,0.015,0.005,0.02,0.059,0.043,0.069,0.127,-0.059,0.196,0.35,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.666,0.776,0.102,0.014,0.005,0.016,0.045,0.041,0.116,0.108,0.009,0.224,0.519,Disfrute
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.700,0.742,0.157,0.013,0.004,0.01,0.03,0.044,0.171,0.087,0.083,0.258,0.661,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.733,0.728,0.183,0.013,0.003,0.006,0.021,0.046,0.196,0.076,0.12,0.272,0.719,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.766,0.735,0.181,0.013,0.003,0.004,0.02,0.044,0.194,0.071,0.123,0.265,0.732,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.800,0.754,0.162,0.013,0.002,0.004,0.021,0.043,0.175,0.071,0.104,0.246,0.711,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.833,0.775,0.138,0.012,0.002,0.005,0.022,0.046,0.15,0.075,0.075,0.225,0.667,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.866,0.782,0.134,0.011,0.002,0.005,0.022,0.045,0.145,0.074,0.071,0.218,0.663,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.900,0.77,0.152,0.009,0.002,0.005,0.019,0.042,0.162,0.068,0.094,0.23,0.705,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.933,0.754,0.173,0.008,0.002,0.005,0.017,0.041,0.181,0.065,0.116,0.246,0.736,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.336,00:00:21.966,0.744,0.181,0.008,0.002,0.005,0.016,0.044,0.189,0.067,0.122,0.256,0.738,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.000,0.742,0.178,0.009,0.002,0.006,0.016,0.047,0.187,0.071,0.116,0.258,0.725,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.033,0.739,0.176,0.011,0.003,0.006,0.018,0.048,0.187,0.074,0.113,0.261,0.716,Regocijo
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.066,0.721,0.193,0.013,0.003,0.005,0.019,0.046,0.206,0.073,0.134,0.279,0.74,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.100,0.675,0.244,0.013,0.003,0.005,0.017,0.042,0.257,0.067,0.19,0.325,0.793,Disfrute
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.133,0.638,0.285,0.013,0.004,0.005,0.015,0.04,0.298,0.064,0.234,0.362,0.823,Regocijo
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.166,0.635,0.286,0.013,0.004,0.007,0.015,0.041,0.299,0.066,0.233,0.365,0.82,Disfrute
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.200,0.627,0.292,0.013,0.003,0.007,0.015,0.043,0.305,0.068,0.237,0.373,0.818,Disfrute
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.233,0.619,0.3,0.012,0.003,0.006,0.015,0.045,0.312,0.069,0.243,0.381,0.819,Regocijo
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.266,0.645,0.274,0.011,0.003,0.006,0.015,0.046,0.285,0.07,0.215,0.355,0.803,Regocijo
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.300,0.661,0.261,0.011,0.003,0.006,0.015,0.043,0.272,0.067,0.205,0.339,0.802,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.333,0.64,0.29,0.01,0.003,0.006,0.013,0.039,0.299,0.06,0.239,0.36,0.832,Disfrute
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.366,0.642,0.294,0.009,0.002,0.006,0.011,0.035,0.303,0.055,0.248,0.358,0.847,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.400,0.688,0.248,0.01,0.002,0.007,0.011,0.035,0.258,0.054,0.203,0.312,0.826,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.433,0.729,0.203,0.012,0.002,0.007,0.012,0.035,0.214,0.056,0.158,0.271,0.791,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.466,0.75,0.179,0.012,0.002,0.007,0.013,0.036,0.191,0.058,0.133,0.25,0.767,
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.500,0.76,0.149,0.011,0.002,0.006,0.014,0.058,0.16,0.08,0.08,0.24,0.667,
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.533,0.74,0.096,0.009,0.002,0.007,0.015,0.131,0.105,0.156,-0.051,0.26,0.402,
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.566,0.696,0.042,0.007,0.003,0.01,0.016,0.227,0.048,0.255,-0.207,0.304,0.159,
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.600,0.668,0.015,0.005,0.003,0.012,0.017,0.28,0.02,0.312,-0.292,0.332,0.061,
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.633,0.653,0.017,0.007,0.004,0.011,0.02,0.288,0.024,0.323,-0.3,0.347,0.068,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.666,0.647,0.039,0.01,0.006,0.01,0.023,0.265,0.049,0.303,-0.254,0.353,0.139,
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.700,0.676,0.073,0.012,0.007,0.01,0.021,0.201,0.085,0.24,-0.155,0.324,0.261,
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.733,0.741,0.095,0.009,0.005,0.01,0.017,0.124,0.104,0.156,-0.052,0.259,0.4,
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.766,0.801,0.092,0.005,0.002,0.009,0.013,0.077,0.098,0.101,-0.004,0.199,0.491,
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.800,0.828,0.085,0.004,0.002,0.008,0.013,0.061,0.089,0.084,0.005,0.172,0.515,
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.833,0.831,0.086,0.004,0.001,0.008,0.013,0.057,0.09,0.079,0.01,0.169,0.531,
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.866,0.831,0.086,0.004,0.001,0.008,0.014,0.056,0.09,0.079,0.012,0.169,0.534,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.900,0.831,0.082,0.005,0.002,0.009,0.015,0.057,0.087,0.082,0.005,0.169,0.514,
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.933,0.825,0.083,0.006,0.002,0.009,0.017,0.059,0.089,0.087,0.002,0.175,0.506,Agrado
"Q3: In which country did you grow up? ",0.26,0.36,0.352,00:00:22.966,0.817,0.087,0.007,0.002,0.009,0.018,0.06,0.094,0.089,0.005,0.183,0.512,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.000,0.605,0.241,0.005,0.005,0.008,0.022,0.116,0.246,0.15,0.096,0.395,0.621,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.033,0.649,0.216,0.007,0.004,0.009,0.019,0.096,0.223,0.128,0.095,0.351,0.635,Intranquilidad
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.066,0.666,0.167,0.011,0.005,0.013,0.018,0.121,0.178,0.156,0.022,0.334,0.533,Agrado
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.100,0.657,0.152,0.012,0.005,0.014,0.02,0.139,0.164,0.179,-0.015,0.343,0.479,Agrado
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.133,0.657,0.166,0.011,0.005,0.013,0.024,0.124,0.177,0.166,0.011,0.343,0.515,Agrado
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.166,0.681,0.166,0.012,0.005,0.011,0.025,0.1,0.178,0.141,0.037,0.319,0.558,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.200,0.724,0.142,0.015,0.006,0.009,0.021,0.083,0.158,0.118,0.039,0.276,0.571,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.233,0.777,0.107,0.017,0.006,0.007,0.019,0.067,0.125,0.098,0.026,0.223,0.559,Agrado
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.266,0.82,0.082,0.017,0.006,0.006,0.02,0.051,0.098,0.082,0.016,0.18,0.544,Agrado
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.300,0.833,0.083,0.013,0.005,0.004,0.019,0.043,0.096,0.071,0.025,0.167,0.574,Agrado
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.333,0.821,0.104,0.01,0.004,0.004,0.016,0.041,0.114,0.064,0.05,0.179,0.639,Agrado
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.366,0.802,0.129,0.009,0.003,0.004,0.015,0.039,0.138,0.061,0.077,0.198,0.695,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.400,0.787,0.136,0.012,0.003,0.005,0.02,0.037,0.148,0.065,0.083,0.213,0.695,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.433,0.787,0.111,0.017,0.004,0.007,0.034,0.039,0.128,0.085,0.043,0.213,0.602,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.466,0.792,0.072,0.019,0.005,0.01,0.057,0.045,0.091,0.117,-0.026,0.208,0.438,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.500,0.789,0.049,0.019,0.006,0.011,0.079,0.049,0.067,0.144,-0.077,0.211,0.319,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.533,0.786,0.046,0.018,0.006,0.011,0.087,0.047,0.063,0.151,-0.087,0.214,0.296,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.566,0.785,0.053,0.016,0.005,0.011,0.087,0.043,0.069,0.146,-0.077,0.215,0.321,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.600,0.779,0.058,0.015,0.004,0.014,0.09,0.039,0.073,0.147,-0.074,0.221,0.332,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.633,0.769,0.061,0.014,0.005,0.018,0.092,0.04,0.075,0.155,-0.08,0.231,0.327,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.666,0.768,0.065,0.012,0.005,0.02,0.087,0.043,0.077,0.155,-0.077,0.232,0.334,Disfrute
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.700,0.785,0.071,0.01,0.004,0.018,0.068,0.043,0.081,0.133,-0.052,0.215,0.38,Agrado
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.733,0.801,0.094,0.008,0.003,0.013,0.041,0.04,0.102,0.096,0.006,0.199,0.515,Agrado
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.766,0.798,0.129,0.006,0.002,0.009,0.02,0.036,0.135,0.066,0.069,0.202,0.671,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.800,0.795,0.141,0.005,0.001,0.006,0.016,0.037,0.145,0.06,0.086,0.205,0.709,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.833,0.803,0.121,0.004,0.001,0.006,0.02,0.043,0.126,0.071,0.055,0.197,0.64,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.866,0.81,0.096,0.005,0.001,0.007,0.029,0.051,0.101,0.089,0.011,0.19,0.53,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.900,0.807,0.078,0.006,0.002,0.01,0.042,0.056,0.084,0.109,-0.026,0.193,0.434,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.933,0.805,0.066,0.007,0.002,0.011,0.053,0.055,0.074,0.121,-0.048,0.195,0.378,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.384,00:00:24.966,0.817,0.055,0.007,0.002,0.012,0.056,0.051,0.062,0.121,-0.058,0.183,0.341,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.4,00:00:25.000,0.827,0.04,0.007,0.002,0.012,0.055,0.057,0.047,0.126,-0.079,0.173,0.27,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.4,00:00:25.033,0.809,0.024,0.006,0.002,0.014,0.047,0.099,0.03,0.162,-0.132,0.191,0.156,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.4,00:00:25.066,0.758,0.012,0.005,0.002,0.016,0.036,0.171,0.017,0.225,-0.208,0.242,0.07,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.4,00:00:25.100,0.707,0.009,0.004,0.002,0.016,0.036,0.225,0.013,0.28,-0.267,0.293,0.045,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.4,00:00:25.133,0.703,0.015,0.004,0.003,0.013,0.043,0.219,0.019,0.278,-0.259,0.297,0.064,Agrado
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.4,00:00:25.166,0.754,0.027,0.004,0.002,0.011,0.041,0.16,0.032,0.214,-0.182,0.246,0.129,
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.4,00:00:25.200,0.808,0.047,0.005,0.002,0.009,0.031,0.098,0.052,0.14,-0.088,0.192,0.27,Disfrute
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.4,00:00:25.233,0.831,0.075,0.005,0.001,0.006,0.02,0.062,0.08,0.089,-0.009,0.169,0.473,Agrado
"Q4: What area did you grow up in? A city? Countryside?",0.38,0.41,0.4,00:00:25.266,0.829,0.11,0.005,0.001,0.003,0.011,0.041,0.115,0.056,0.059,0.171,0.673,
